tconst	averageRating	numVotes
tt18561446	8.3	11
tt18561466	8.1	818
tt18561494	6.9	171
tt18562964	4.6	30
tt18563148	6.2	3491
tt18564292	6.1	109
tt18565080	5.8	6
tt18566152	4.5	128
tt18568732	6.5	63
tt18568902	8.5	9506
tt18569322	10.0	5
tt18569752	6.3	6
tt18570468	4.7	29
tt18572546	6.0	10
tt18573278	8.4	6
tt18573684	6.5	15
tt18573712	7.7	124
tt18574004	8.3	87
tt18592142	7.2	27
tt18595344	1.6	20
tt18601992	6.0	6
tt18602688	8.0	6
tt18603220	6.4	8
tt18634390	5.6	15
tt18644688	7.1	84
tt18646750	9.2	263
tt18671386	5.8	17
tt18671526	6.9	17
tt18671660	5.4	11
tt18671742	7.0	20
tt18672122	6.7	65
tt18673736	7.4	305
tt18686910	8.1	11
tt18686994	5.1	57
tt18687124	6.8	128
tt18687842	7.0	23
tt18687904	7.6	6
tt18687970	7.6	13
tt18688784	7.2	8
tt18689022	6.9	41
tt18689150	2.9	723
tt18689276	6.4	52
tt18689540	9.3	3609
tt18690436	7.1	18
tt18691058	6.5	15
tt18693506	8.6	8
tt18722692	6.4	9
tt18747498	5.1	15
tt18747980	5.5	83
tt18748482	6.3	19
tt18748606	9.4	23
tt18748856	8.2	7
tt18748928	7.6	122
tt18749342	9.3	45
tt18749442	6.2	20
tt18749638	7.2	5
tt18749778	7.4	7
tt18749806	7.8	13
tt18750180	6.2	179
tt18750202	6.7	11
tt18750342	5.3	9
tt18750552	7.9	1793
tt18750866	5.3	81
tt18751726	5.8	27
tt18764674	7.5	18
tt18765420	6.3	11
tt18766010	6.5	9
tt18766206	6.4	107
tt18766276	7.1	120
tt18766736	9.4	16
tt18767232	6.9	25
tt18774086	7.9	67
tt18775826	7.6	18
tt18775930	6.9	12
tt18776776	8.6	5
tt18777280	6.0	61
tt1877830	7.9	560584
tt18779204	7.8	87
tt18783984	5.9	1014
tt18813778	6.3	55
tt18814244	7.3	285
tt18814758	6.4	16
tt18815094	5.6	25
tt18815516	8.9	79
tt18815700	6.5	43
tt18816456	6.1	14
tt18816518	7.6	71
tt18829818	6.3	54
tt18830222	8.2	30
tt18830366	8.0	77
tt18830374	4.9	20
tt18830612	5.1	21
tt18834372	7.6	21
tt18866538	8.1	99
tt18884220	7.3	12
tt18884798	6.4	11
tt18884826	8.2	5
tt18884960	7.7	26
tt18885164	4.0	141
tt18885618	7.0	154
tt18920258	8.2	159
tt18920530	5.1	149
tt18923048	6.2	832
tt18924506	6.2	7422
tt18924570	9.1	25
tt18925250	7.7	141
tt18926162	7.8	8675
tt18926886	5.7	549
tt18926912	6.8	9
tt18930366	8.9	15
tt18930516	8.7	14
tt18931320	7.6	7
tt18935036	8.8	46
tt18935954	6.6	103
tt18936156	8.2	13
tt18937798	6.9	9
tt18938056	9.2	14
tt18938186	1.6	15
tt18938902	5.9	186
tt18938910	6.3	61
tt18939192	7.2	21
tt18939874	5.9	12
tt18940158	6.4	19
tt18940360	8.8	34
tt18949942	6.8	38
tt18950030	6.5	77
tt18950140	6.5	17
tt18951862	8.7	10
tt18952596	4.2	6
tt18953020	7.3	60
tt18953164	6.3	405
tt18954258	5.3	198
tt18954674	6.6	5
tt18966752	8.3	10
tt18966992	8.1	10
tt18967282	8.6	31
tt18967390	8.1	99
tt18967596	6.7	7
tt18968062	8.8	23
tt18968540	6.2	7802
tt18968964	5.3	15
tt18969048	8.7	85
tt18969466	8.5	7
tt18970038	7.8	1208
tt18970050	7.6	50
tt18970130	9.6	24
tt18970380	4.5	856
tt18971964	8.4	20
tt18972098	8.8	6
tt18973230	9.8	11
tt18974408	4.0	7
tt18974462	9.0	48
tt18974548	6.7	105
tt18974572	6.4	1866
tt18986740	9.6	5
tt18988144	7.9	19
tt18989934	9.6	28
tt19033984	8.2	30
tt19034332	6.2	4076
tt19034522	5.7	4227
tt19035602	4.3	35
tt19037400	7.0	33
tt19037550	8.2	1199
tt19042662	2.1	285
tt19042674	6.5	12
tt19042712	7.1	8
tt19045110	8.0	38
tt19045536	5.3	31
tt19045582	6.3	65
tt19045982	7.6	68
tt19046030	7.8	5
tt19046126	7.1	17
tt19046258	5.5	13
tt19046606	7.7	7
tt19047264	5.7	14
tt19047500	9.1	24
tt19047742	7.5	8
tt19047780	4.5	8
tt19048750	5.9	153
tt19049412	6.7	17
tt19063056	5.8	79
tt19063418	7.0	38
tt19064648	4.3	35
tt19072146	7.0	24
tt19072158	5.9	26
tt19072268	6.1	66
tt19072380	8.6	8
tt19072558	4.6	19
tt19072948	8.1	9
tt19073236	7.6	700
tt19077862	5.6	50
tt19079212	3.7	24
tt19115260	8.6	1312
tt19115292	6.3	7
tt19118154	6.0	35
tt19119646	6.8	7
tt19120698	5.5	6
tt19121370	7.6	6
tt19121506	4.9	71
tt19121576	4.5	68
tt19121744	5.7	239
tt19139066	7.5	85
tt19161980	9.5	366
tt19174300	7.9	12
tt19175658	7.8	8
tt19175754	7.6	49
tt19177348	8.1	2622
tt19177446	7.7	9
tt19178136	6.5	7
tt19178656	6.4	33
tt19178662	7.0	7
tt19222062	7.5	98
tt19223328	9.2	6
tt19226504	7.9	16
tt19242256	7.9	35
tt19244780	3.1	20
tt19245164	9.0	14
tt19245482	5.5	82
tt19245950	7.0	22
tt19246390	3.7	13
tt19246412	6.5	11
tt19246566	5.5	229
tt19263754	7.2	7
tt19263772	9.1	18
tt19264816	7.1	7
tt19264882	8.2	7
tt19265480	6.0	707
tt19267566	7.2	10
tt19267756	8.0	156
tt19284214	8.0	107
tt19298716	8.0	7
tt19298844	6.4	6
tt19305688	7.1	19
tt19309954	7.0	46
tt19310070	5.2	6
tt19314986	7.4	33
tt19315746	8.5	21
tt19315770	5.9	27
tt19315924	6.8	4105
tt19316410	3.5	18
tt19316786	8.6	11
tt19328882	5.2	57
tt19336492	6.9	35
tt19352072	7.4	9
tt19352108	6.6	10
tt19352286	5.4	853
tt19354162	7.0	5
tt19354444	7.5	11
tt19355272	7.4	2078
tt19355658	9.2	37
tt19355940	8.3	331
tt19356530	4.8	40
tt19357122	7.3	13
tt19357208	8.1	10
tt19357652	7.9	7
tt19357830	5.4	10
tt19357834	4.3	6
tt19358100	6.2	38
tt19358832	8.9	797
tt19359350	8.5	9
tt19359688	8.7	12
tt19360832	7.8	23
tt19361940	6.1	167
tt19362096	6.7	24
tt19363720	9.6	10
tt19363758	7.9	7
tt19363906	7.2	7
tt19363972	9.2	6
tt19364644	6.1	65
tt19365132	5.5	44
tt19365368	9.5	27
tt19365538	7.6	28
tt19365926	6.2	20
tt19366946	8.6	35
tt19367868	8.5	8
tt19369464	6.7	24
tt19369774	8.1	10
tt19369784	8.6	8
tt19370256	8.9	2590
tt19370810	3.7	85
tt19371106	8.6	7
tt19372336	7.4	577
tt19372530	6.0	184
tt19372862	7.9	10
tt19374028	8.3	9
tt19374102	6.4	5
tt19374580	6.8	8
tt19379004	8.2	18
tt19380934	9.1	16
tt19381102	8.2	34
tt19381772	6.9	8
tt19382768	6.5	17
tt19382948	9.7	507
tt19382970	7.9	10
tt19383190	7.8	8
tt19383782	5.4	10
tt19383926	8.9	60
tt19385764	6.2	15
tt19385774	5.3	8
tt19386374	7.6	87
tt19386914	8.0	30
tt19386926	6.1	14
tt19387600	6.1	11
tt19387670	7.0	5
tt19387730	7.2	24
tt19389368	5.9	8
tt19389564	6.4	624
tt19389778	6.9	55
tt19389868	6.7	108
tt19389938	8.9	111
tt19390092	6.4	6
tt19391230	4.8	7
tt19392202	8.5	6
tt19393370	5.0	10
tt19393624	7.2	13
tt19393632	7.7	85
tt19393864	5.6	227
tt19393916	8.0	504
tt19393978	9.2	13
tt19394218	1.3	6
tt19394272	7.1	574
tt19394290	7.0	95
tt19394316	4.5	13
tt19394340	6.6	101
tt19395002	4.6	23
tt19396080	6.3	216
tt19396408	8.2	7
tt19396436	9.3	444
tt19397296	6.1	19
tt19397580	7.2	109
tt19397626	3.7	16
tt19398016	7.7	474
tt19398734	9.2	9
tt19401962	9.4	10
tt19403712	5.0	299
tt19404382	3.3	46
tt19404564	8.9	8
tt19404964	8.4	11
tt19405588	7.8	11
tt19407462	7.7	136
tt19407476	9.0	1512
tt19407604	9.7	6
tt19407934	8.1	12
tt19409172	5.7	11
tt19409404	7.0	43
tt19409986	8.2	20
tt19410114	4.8	5
tt19410124	7.0	340
tt19410126	7.4	51
tt19410660	4.8	23
tt19411630	8.0	33
tt19412026	7.1	28
tt19412164	6.1	56
tt19412820	5.6	7
tt19412968	3.0	24
tt19413880	6.5	17
tt19414286	8.0	5
tt19414582	8.6	35
tt19417742	9.1	25
tt19433698	9.0	26
tt19443846	7.0	80
tt19465630	5.3	805
tt19465804	5.8	68
tt19488360	4.7	6
tt19488562	8.9	7
tt19488704	7.1	147
tt19494326	5.6	150
tt19495202	7.4	284
tt19495610	9.8	14
tt19495994	7.9	25
tt19496000	8.2	28
tt19496124	4.3	7
tt19496190	8.0	7
tt19496382	8.4	5
tt19496426	8.2	5
tt19497470	7.9	7
tt19498054	5.6	95
tt19498174	8.9	10
tt19500134	5.7	6
tt19511880	9.3	202
tt19512096	8.4	332
tt19512372	7.4	32
tt19512814	8.6	13
tt19512922	6.2	7
tt19513010	7.0	6
tt19513090	7.2	5
tt19513160	5.7	17
tt19514306	8.9	409
tt19514312	9.5	26
tt19514570	3.6	8
tt19514938	8.1	22
tt19516024	7.6	115
tt19520662	6.8	44
tt19552690	7.4	31
tt19595494	6.6	30
tt19623194	5.6	9
tt19623228	7.3	119
tt19631404	7.3	6
tt19632136	9.0	647
tt19632294	2.9	51
tt19632738	7.3	54
tt19632774	6.5	14
tt19632878	4.8	13
tt19632924	6.4	184
tt19633482	4.2	19
tt19636284	9.0	22
tt19637852	6.5	4177
tt19638316	8.0	1632
tt19638356	6.4	14
tt19638434	9.6	15
tt19638448	6.1	17
tt19638504	8.3	1030
tt19652910	6.7	198
tt19653180	6.7	825
tt19654028	7.5	31
tt19655892	7.7	61
tt19655954	7.6	8
tt19663622	7.8	6
tt19671142	5.2	354
tt1967620	5.8	1289
tt19680244	6.6	5
tt19704638	6.5	10311
tt19709172	4.8	58
tt19710898	7.0	29
tt19711858	5.1	21
tt19712468	8.9	14
tt19713090	6.9	200
tt19713108	4.0	5
tt19713112	5.7	8
tt19718210	3.8	358
tt19718296	7.9	11
tt19718808	9.5	13
tt19718828	3.5	26
tt19718904	9.7	7
tt19719836	6.5	44
tt19719862	7.0	42
tt19719864	5.8	32
tt19719904	6.9	90
tt19719940	5.1	62
tt19719976	7.4	88
tt19721678	9.2	5
tt19722062	5.8	39
tt19722066	3.4	53
tt19722750	8.6	8
tt19722802	9.3	13
tt19723140	6.9	74
tt19725816	6.7	8
tt19725888	5.5	81
tt19725896	6.4	17
tt19729072	7.6	5
tt19729114	8.3	132
tt19730338	8.4	1066
tt19730486	7.3	131
tt19731714	6.7	504
tt19731762	8.4	243
tt19732254	7.8	21
tt19732922	4.3	38
tt19733052	4.6	27
tt19733404	8.9	805
tt19733712	8.7	31
tt19734098	8.6	7
tt19747800	7.8	32
tt19753672	7.7	6
tt19753674	7.7	10
tt19753916	8.6	16
tt19754946	5.7	47
tt19755138	8.1	243
tt19755244	8.0	68
tt19755352	9.4	50
tt19756188	9.1	8
tt19756880	7.8	9
tt19757058	8.0	33
tt19757912	7.8	16
tt19758012	5.8	25
tt19758084	6.1	9
tt19758112	7.2	5
tt19759096	9.6	7
tt19759234	6.7	180
tt19760194	8.6	9
tt19760254	6.7	52
tt19760262	8.3	138
tt19763032	7.8	44
tt19766370	5.0	12
tt19766458	6.9	18
tt19766560	2.0	186
tt19767452	8.8	72
tt19767550	10.0	8
tt19767638	7.2	31
tt19767724	8.3	30
tt19767982	4.7	62
tt19768016	6.9	29
tt19768056	6.0	33
tt19768226	7.3	104
tt19768508	6.5	1461
tt19768694	6.1	22
tt19768760	6.4	14
tt19768812	6.6	9
tt19769530	9.6	29
tt19769934	8.4	19
tt19770238	7.8	98
tt19770590	5.2	30
tt19770606	9.5	14
tt19770732	5.4	5
tt19770970	7.1	441
tt19780750	7.2	8
tt19781466	7.3	8
tt19782458	5.8	56
tt19782542	8.1	9
tt19783226	3.5	28
tt19783330	3.6	9
tt19783380	6.4	13
tt19783474	8.2	6
tt19783626	3.0	194
tt19783912	6.4	30
tt19783948	7.1	19
tt19784004	8.5	98
tt19784368	7.0	7
tt19784370	8.4	2172
tt19784728	6.8	20
tt19785014	6.6	21
tt19785144	3.3	7
tt19785316	6.2	9
tt19785390	6.4	8
tt19785426	6.6	29
tt19785552	6.2	15
tt19785590	8.6	14
tt19796420	5.7	6
tt19796888	6.8	6
tt19796904	7.7	19
tt19797072	7.5	18
tt19797200	5.5	22
tt19797258	10.0	7
tt19797494	5.4	8
tt19797622	8.3	14
tt19797804	9.4	77
tt19798344	7.0	84
tt19798520	7.9	19
tt19799058	9.2	627
tt19799096	9.0	7
tt19799186	8.1	30
tt19799286	9.2	6
tt19799488	5.6	9
tt19799504	5.3	37
tt19799522	6.2	50
tt19799764	8.4	410
tt19800020	8.7	37
tt19800090	7.7	10
tt19800106	7.0	12
tt19800112	6.9	113
tt19800126	8.5	8
tt19800324	7.7	892
tt19801014	7.2	68
tt19801212	7.6	39
tt19801882	6.7	9
tt19811086	8.3	6
tt19811200	4.5	32
tt19811466	4.4	18
tt19811786	6.3	472
tt19812266	6.9	390
tt19812358	8.3	7
tt19812416	4.5	11
tt19812518	9.7	37
tt19812670	6.6	15
tt19812850	5.6	11
tt19812894	3.0	90
tt19813424	8.2	22
tt19814360	7.0	112
tt19815474	7.2	8
tt19815990	7.0	17
tt19816114	9.1	9
tt19817038	8.4	15
tt19817638	6.7	7
tt19818058	6.8	23
tt19818558	5.3	12
tt19818692	8.8	38
tt19818704	5.2	26
tt19818714	5.4	285
tt19820538	8.0	26
tt19838142	7.8	10
tt19838164	6.8	6
tt19838584	4.5	39
tt19841734	7.0	52
tt19841846	5.6	7
tt19843094	7.0	95
tt19844412	7.5	13
tt19845504	9.3	1332
tt19845624	7.1	24
tt19845918	8.6	34
tt19846220	6.3	10
tt19846260	4.7	16
tt19847338	7.8	7
tt19848112	6.9	127
tt19848464	7.4	304
tt19848956	4.2	312
tt19848992	3.1	173
tt19849214	5.7	43
tt19849494	7.8	19
tt19849514	6.9	44
tt19849538	7.6	8
tt19849810	6.7	6
tt19849852	7.8	5
tt19849896	8.0	9
tt19850468	6.8	9
tt19850636	7.1	30
tt19850914	7.1	257
tt19850916	6.4	59
tt19850940	2.7	7
tt19850948	4.3	7
tt19851048	3.3	12
tt19851552	7.8	380
tt19852660	6.5	84
tt19853002	7.6	11
tt19853304	6.4	62
tt19853592	4.3	571
tt19853802	8.6	31
tt19855300	7.0	145
tt19856538	7.5	28
tt19857396	7.9	7
tt19857646	8.6	39
tt19858606	6.1	7
tt19859280	9.2	11
tt19859458	5.3	181
tt19860942	7.1	25
tt19861872	7.7	14
tt19862474	8.2	937
tt19862572	9.0	5
tt19862876	8.4	29
tt19863180	8.2	46
tt19864186	5.1	8
tt19864730	6.1	11840
tt19865004	6.5	20
tt19865040	5.4	217
tt19865778	8.6	1414
tt19866040	8.5	26
tt19866256	9.4	5
tt19867058	5.3	270
tt19867168	7.4	13
tt19868214	4.0	113
tt19868934	5.9	18
tt19868994	6.7	24
tt19869374	5.6	337
tt19870904	5.9	79
tt19871656	5.2	23
tt19872034	7.0	86
tt19872496	7.0	5
tt19873092	6.9	39
tt19873130	6.9	14
tt19874728	8.2	39
tt19874876	6.9	9
tt19876162	6.0	5
tt19877312	8.6	305
tt19877806	8.7	9
tt19878422	6.0	26
tt19879236	7.6	10
tt19879562	9.2	6
tt19879640	7.0	79
tt19879660	8.4	1297
tt19879908	4.8	11
tt19880966	8.2	6
tt19881256	7.4	361
tt19881322	8.6	89
tt19882472	4.6	180
tt19882482	9.2	6017
tt19882604	7.8	13
tt19882650	4.4	75
tt19882916	7.6	155
tt19883208	9.5	6
tt19883592	8.8	40
tt19884078	8.0	43
tt19884416	5.7	10
tt19885072	8.5	26
tt19885078	5.8	12
tt19885446	7.3	6
tt19885624	6.0	9
tt19886840	7.3	54
tt19887704	7.2	207
tt19888098	6.3	14
tt19888200	9.5	11
tt19889330	7.0	6
tt19891368	7.1	7
tt19892794	7.3	15
tt19892826	5.7	26
tt19892832	4.4	26
tt19893350	5.3	6
tt19893526	8.1	88
tt19893706	7.1	8
tt19893758	8.6	121
tt19894400	6.5	6
tt19895232	3.5	287
tt19895748	4.9	186
tt19895946	5.0	301
tt19895990	7.5	70
tt19896278	3.9	199
tt19896526	9.6	5
tt19896998	6.9	168
tt19899224	8.8	5
tt19902148	9.5	35
tt19924588	8.6	5
tt19937042	7.5	12
tt19995772	7.9	7
tt19996158	9.1	9
tt20039176	4.7	31
tt20101406	5.3	13
tt20101540	8.1	54
tt20101630	8.8	11
tt20102264	9.0	35
tt20102280	8.8	34
tt20113404	6.9	442
tt20115138	7.0	146
tt20115184	8.9	20
tt20116602	7.8	5
tt20116786	4.7	11
tt20117432	9.0	7
tt20122336	8.2	21
tt20122356	7.2	28
tt20122396	9.0	260
tt20123174	7.3	159
tt20124778	5.8	216
tt20126768	9.4	18
tt20137094	6.5	10
tt20158964	7.2	11
tt20158982	7.8	22
tt20158992	4.8	8
tt20159190	6.4	31
tt20168564	6.8	171
tt20189996	9.7	11
tt20191212	7.2	128
tt20192096	6.0	129
tt20192132	6.2	135
tt20192230	6.0	754
tt20192566	7.0	129
tt20194494	3.1	10
tt20195744	8.7	12
tt20195786	6.4	5
tt20197286	8.6	7
tt20197802	6.8	5
tt20198256	5.9	76
tt20198940	8.9	13
tt20199286	7.8	15
tt20200660	7.6	12
tt20200768	5.4	28
tt20202300	8.2	6
tt20202992	8.9	13
tt20203332	5.0	8
tt20204508	7.4	13
tt20204672	5.7	146
tt20205094	8.1	22
tt20205270	9.6	29
tt20212630	4.5	25
tt20214566	8.4	77
tt20214660	7.5	10
tt20214710	9.2	6
tt20214916	9.5	19
tt20216316	6.6	11
tt20216382	7.8	145
tt20216586	4.1	85
tt20217314	9.0	48
tt20217794	7.0	21
tt20217898	4.8	23
tt20218402	8.2	8
tt20218952	7.8	46
tt20220796	9.0	46
tt20221546	7.5	24
tt20222582	6.2	5
tt20222606	8.6	5
tt20223056	2.8	75
tt20223526	8.0	1960
tt20223708	8.6	87
tt20223712	8.3	21
tt20224106	9.5	8
tt20224208	9.2	39
tt20224464	9.0	9
tt20224768	7.6	5
tt20225306	6.0	11
tt20225374	7.4	75
tt20226766	6.8	5
tt20227130	5.4	178
tt20228136	6.6	8
tt20228246	6.2	6
tt20228422	6.7	28
tt20228436	8.3	2089
tt20229392	6.3	38
tt20230982	7.5	128
tt20231494	9.2	21
tt20232392	9.1	13
tt20235400	8.5	9
tt20235634	7.4	254
tt20238316	7.7	49
tt20238530	3.8	56
tt20240740	9.7	87
tt20241416	6.8	19
tt20241432	8.0	5
tt20242184	5.9	7
tt20243242	5.9	24
tt20243470	7.1	67
tt20243976	9.5	15
tt20244150	8.7	7
tt20244314	9.0	9
tt20244398	7.8	186
tt20244430	6.6	326
tt20244978	8.6	23
tt20244998	8.6	7
tt20245230	8.0	42
tt20246948	6.6	90
tt20248478	6.8	805
tt20248548	7.3	50
tt20249442	8.3	6
tt20249964	7.1	14
tt20251428	9.6	8
tt20251716	7.8	639
tt20252438	6.3	123
tt20252648	7.8	380
tt20252708	8.7	8
tt20252832	6.2	91
tt20253196	6.6	16
tt20255706	1.1	13455
tt20256528	8.6	20479
tt20256556	7.4	134
tt20258600	7.3	68
tt20258916	8.2	5
tt20308842	6.6	19
tt20310970	8.7	28
tt20317026	6.9	14
tt20318388	7.2	33
tt20319230	6.6	9
tt20319266	4.7	13
tt20319272	6.6	127
tt20319324	9.2	7
tt20319332	7.6	879
tt20324566	8.4	114
tt20356188	8.3	7
tt20383014	3.7	27
tt20412878	3.7	37
tt20412984	8.1	7
tt20413120	9.7	97
tt20413256	6.3	11
tt20414738	7.3	123
tt20414862	10.0	5
tt20415048	9.0	65
tt20417056	9.1	10
tt20417316	7.0	5
tt20417334	6.9	109
tt20417536	5.0	16
tt20419474	7.8	321
tt20420316	7.5	1880
tt20420416	9.3	16
tt20420612	8.5	6
tt20420796	8.7	27
tt20421014	9.0	359
tt20421722	7.0	253
tt20424806	7.9	55
tt20425856	3.5	33
tt20426254	6.7	10
tt20426812	7.0	11
tt20426876	7.5	64
tt20429562	7.7	12
tt20446500	7.2	10
tt20447720	5.4	5
tt20449034	6.8	144
tt20449048	8.0	5049
tt20449154	6.3	7
tt20449548	8.9	12
tt20453866	7.6	8
tt20466784	9.4	5
tt20470748	8.6	22
tt20494826	7.1	9
tt20501878	6.6	7
tt20515564	7.3	23
tt20516478	7.0	37
tt20516932	9.4	8
tt20517566	4.2	6
tt20518582	7.2	60
tt20560144	7.5	25
tt20560384	7.3	478
tt20560428	6.7	155
tt20563670	6.1	49
tt20565962	8.5	6
tt20566044	6.9	109
tt20581998	7.7	315
tt20597270	4.6	60
tt20597344	6.2	43
tt20597408	4.9	502
tt20597418	2.2	115
tt20600056	4.7	11
tt20601626	7.9	137
tt20602042	6.3	1403
tt20602318	8.0	11
tt20602792	8.9	9
tt20602820	7.8	68
tt20603316	7.1	26
tt20603326	6.5	72
tt20604466	3.8	146
tt20606446	3.0	78
tt20606494	7.9	38
tt20606552	4.9	18
tt20625192	9.4	30
tt20672490	5.0	618
tt20672760	6.0	5
tt20672820	7.0	9
tt20673642	6.4	51
tt20673668	1.3	7
tt20673790	7.0	42
tt20673854	4.4	360
tt20673890	8.8	12
tt20673906	7.4	7
tt20674440	6.9	84
tt20719694	9.2	7
tt20723196	6.4	26
tt20723358	6.6	382
tt20723644	5.9	630
tt20723730	3.9	633
tt20723738	5.5	302
tt20723742	5.2	421
tt20723748	4.7	639
tt20723812	7.6	34
tt20723826	7.7	553
tt20724692	8.2	7
tt20724796	8.1	1022
tt20724948	4.6	9
tt20724990	6.9	83
tt20726444	1.7	169
tt20733780	5.2	19
tt20737440	9.0	5
tt20751132	6.5	40
tt20752126	5.8	24
tt20752590	5.3	35
tt20753410	5.4	25
tt20753454	6.3	6
tt20753616	6.0	38
tt20753964	8.5	762
tt20754208	4.4	8
tt20754880	4.0	8
tt2076356	9.3	8
tt20764640	8.6	11
tt20765054	7.3	11
tt20765192	4.9	13
tt20765740	5.4	10
tt20766074	5.2	23
tt20766864	8.3	6
tt20770542	6.1	128
tt20770682	7.8	8
tt20770974	7.3	194
tt20771198	10.0	6
tt20771626	5.2	7
tt20772104	6.9	50
tt20779822	9.0	6025
tt20781110	4.9	7
tt20782088	6.6	6
tt20783908	5.8	73
tt20784064	7.2	273
tt20788760	4.8	605
tt20805164	7.3	44
tt20807330	8.6	85
tt20833440	7.0	24
tt20833496	5.6	19
tt20833542	7.5	91
tt20834108	8.7	7
tt20835040	8.6	8
tt20835764	8.2	56
tt20836390	5.9	22
tt20836442	5.6	8
tt20838464	7.1	31
tt20840000	7.9	2877
tt20846404	7.6	37
tt20846944	7.0	41
tt20848580	8.9	11
tt20850260	9.6	13
tt20851874	7.7	322
tt20852668	7.8	439
tt20852754	9.5	11
tt20852992	6.8	6
tt20854190	7.2	267
tt20854604	7.8	17
tt20855236	8.2	64
tt20855288	9.5	150
tt20855732	9.0	2043
tt20859150	5.2	77
tt20859464	8.9	8
tt20859734	5.4	58
tt20859776	9.8	6
tt20859920	8.6	1252
tt20859930	7.0	7
tt20860202	6.2	5
tt20860322	2.8	8
tt20860338	7.4	61
tt20861044	4.2	6
tt20861742	9.2	81
tt20863294	8.8	37
tt20865464	9.3	14
tt20866202	8.3	12066
tt20869502	9.1	2552
tt20869584	7.5	481
tt20869764	7.2	46
tt20871052	7.2	370
tt20871054	5.1	26
tt20871248	1.4	5
tt20871528	8.1	15
tt20871736	7.4	11
tt20871864	8.2	18
tt20872936	7.3	839
tt20873118	8.3	5759
tt20873160	8.9	11
tt20876754	9.2	12
tt20877264	8.1	15
tt20880468	3.2	22
tt20880668	7.4	26
tt20881062	9.1	13
tt20881184	9.2	7
tt20881380	4.0	5
tt20881450	8.7	6
tt20883058	8.9	64
tt20899524	6.7	29
tt20902398	7.4	27
tt20912228	9.6	31
tt20912248	2.9	181
tt20916366	8.0	13
tt20916926	6.4	12
tt20918806	7.1	22
tt20989130	9.6	26
tt21001320	4.9	14
tt21001730	8.0	11
tt21026586	7.9	1860
tt21027784	6.3	7
tt21028848	4.5	513
tt21029718	3.9	41
tt21030216	3.4	129
tt21030224	6.4	666
tt21030232	3.9	230
tt21030728	8.4	12
tt21031538	8.2	5
tt21031650	6.4	148
tt21033870	6.1	8
tt21034492	5.5	16
tt21034558	7.8	8
tt21035664	6.2	63
tt21036122	9.9	725
tt21039836	6.6	7
tt21041920	8.6	138
tt21041972	7.4	956
tt21042162	6.6	8
tt21042652	8.4	19
tt21042660	7.1	8
tt21042882	6.7	13
tt21042930	4.5	8
tt21044524	3.8	219
tt21045744	8.9	46
tt21045856	8.5	8
tt21047514	9.3	7
tt21047686	8.7	34
tt21047992	9.4	5
tt21048424	9.5	22
tt21048590	4.0	176
tt21048836	9.1	15
tt21048872	7.3	69
tt21048970	8.9	21
tt21049186	7.0	196
tt21049266	6.9	1027
tt21050232	8.2	31
tt21050346	4.4	5
tt21051458	9.1	1836
tt21051528	7.2	21
tt21052610	9.6	29
tt21053202	6.3	100
tt21053422	8.4	13
tt21053530	2.3	146
tt21053544	6.5	11
tt21054064	6.4	15
tt21054088	9.1	19
tt21054290	4.6	5
tt21054726	7.3	7
tt21055482	4.4	8
tt21056816	9.5	26
tt21057454	5.4	29
tt21058286	5.2	20
tt21058468	6.9	9
tt21058888	5.4	25
tt21059208	9.5	30
tt21059328	9.5	27
tt21059378	4.1	49
tt21059394	6.3	819
tt21059520	7.2	12496
tt21062030	8.1	786
tt21062428	7.9	48
tt21062574	9.3	41
tt21062814	8.7	10
tt21064272	6.0	922
tt21065316	5.5	33
tt21065336	9.6	20
tt21066272	9.5	7
tt21067182	7.8	6
tt21068736	9.4	7
tt21070194	6.6	5
tt21071478	6.1	12
tt21071618	9.7	10
tt21073700	5.9	322
tt21073770	8.0	18
tt21074228	9.2	47
tt21078540	7.0	6
tt21078728	5.9	53
tt21081006	7.3	97
tt21081098	5.8	149
tt21083296	9.4	14
tt21085046	7.5	21
tt21086546	6.8	20
tt21087044	8.8	38
tt21091528	9.9	27
tt21093464	7.5	8
tt21093504	6.4	268
tt21093696	7.6	8
tt21093922	7.6	12
tt21093976	9.4	352
tt21094328	9.7	66
tt21094962	9.8	60
tt21096658	7.8	45
tt21097730	9.4	29
tt21097982	6.3	15
tt21098584	4.4	41
tt21098612	3.4	25
tt21098698	6.6	14
tt21098718	4.8	15
tt21098856	8.9	11
tt21099128	6.5	6
tt21100400	7.8	5
tt21100454	2.5	32
tt21100474	5.7	6
tt21101248	6.4	18
tt21101694	9.8	40
tt21101866	7.7	21
tt21103566	6.4	74
tt21103602	9.5	51
tt21103642	4.8	376
tt21103650	9.2	5
tt21103686	4.7	129
tt21104608	6.5	15
tt21104632	7.5	41
tt21104726	5.4	17
tt21105692	6.5	7
tt21108248	9.4	28
tt21109090	7.6	9
tt21109538	7.8	99
tt21111272	10.0	11
tt21111594	9.1	14
tt21112454	7.4	862
tt21113810	7.0	48
tt21114222	10.0	28
tt21114720	6.3	120
tt21115330	9.5	29
tt21116442	7.3	25
tt21116530	9.5	31
tt21116728	8.8	37
tt21116930	3.3	6
tt21138358	6.7	29
tt21139706	9.5	30
tt21139960	7.4	14
tt21140954	9.4	25
tt21141802	4.4	5
tt21143150	9.2	18
tt21144420	3.8	16
tt21145414	5.7	40
tt21146674	6.5	73
tt21146902	7.5	246
